,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
47,35,,100191.0,0.7548747492603997,0.05,1.0,0.5,0.9156944764832574,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
48,43,,100191.0,0.4738097750981143,0.05,1.0,0.5,0.8167673834617671,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
49,49,,100191.0,0.7878707666075181,0.05,1.0,0.5,0.9390752215486076,inf,,,,inf,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
0,2,79.99027927758115,311047.0,0.4896099220014281,0.05,1.0,0.5,0.002622582162976061,0.048543774272472764,,,,0.5255963228357844,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
1,34,79.99027927758121,311047.0,0.866317625207463,0.05,1.0,0.5,0.9526987392971225,0.048543804723379096,,,,0.5255963833937495,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
2,49,79.99027927758492,311047.0,0.8344953210357605,0.05,1.0,0.5,0.453138041011386,0.04854384081406789,,,,0.5255966794918103,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
3,48,79.99027927758834,311047.0,0.435371893042692,0.05,1.0,0.5,0.9131929168393804,0.04854374520485915,,,,0.525596325136307,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
4,14,79.99027927759218,311047.0,0.3359104353656286,0.05,1.0,0.5,0.4861430272449119,0.048543810380341584,,,,0.5255966905456593,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
5,15,79.99027927759317,311047.0,0.5371521877796285,0.05,1.0,0.5,0.12962680532773552,0.04854383295247704,,,,0.5255964415362515,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
6,5,79.99027927759336,311047.0,0.2849980867734542,0.05,1.0,0.5,0.9309622359230432,0.04854383430630591,,,,0.5255967293825741,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
7,35,79.9902792775936,311047.0,0.4191493793471752,0.05,1.0,0.5,0.13693872704535726,0.04854378035172288,,,,0.5255962760448327,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
8,21,79.99027927759971,311047.0,0.049609576681967534,0.05,1.0,0.5,0.06381924503445613,0.04854382727083513,,,,0.5255967459889771,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
9,25,79.99027927760253,311047.0,0.7250998407422938,0.05,1.0,0.5,0.4965138004936187,0.04854378408127001,,,,0.525596253355832,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
10,20,79.99027927760531,311047.0,0.8317789752961217,0.05,1.0,0.5,0.9782911151586884,0.048543859106509255,,,,0.5255967757698875,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
11,24,79.9902792776085,311047.0,0.7959510126650363,0.05,1.0,0.5,0.8172974223324413,0.048543739616368285,,,,0.5255961935418929,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
12,8,79.99027927760946,311047.0,0.5828248638964234,0.05,1.0,0.5,0.4325145750915108,0.04854387177265725,,,,0.5255967622021962,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
13,32,79.99027927761153,311047.0,0.5021024564731429,0.05,1.0,0.5,0.3917026188492157,0.04854386908509945,,,,0.5255967873180722,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
14,3,79.99027927761195,311047.0,0.2970053650466794,0.05,1.0,0.5,0.7416772403249795,0.04854373718460636,,,,0.5255961809011565,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
15,47,79.99027927761209,311047.0,0.9596011556465724,0.05,1.0,0.5,0.29030218047752504,0.04854379873523098,,,,0.5255967226535498,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
16,38,79.99027927761409,311047.0,0.943309084147,0.05,1.0,0.5,0.7320502920051187,0.048543880304959576,,,,0.5255967137005093,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
17,44,79.99027927761628,311047.0,0.5143459969453796,0.05,1.0,0.5,0.4548217910393595,0.048543715786686564,,,,0.5255962381742665,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
18,12,79.9902792776279,311047.0,0.5991362140787195,0.05,1.0,0.5,0.4369719037173663,0.048543779820740936,,,,0.5255961783499665,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
19,17,79.99027927763801,311047.0,0.8066745767801615,0.05,1.0,0.5,0.2870913781085381,0.0485438949929372,,,,0.5255966672475496,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
