,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
9,26,110.21161448081978,200133.0,0.4066681730816778,1.0,0.5,0.02326353425420078,,,LearningParams_Fit_alpha_Fix_beta-exp_
10,5,110.21161448082701,200133.0,0.4035786826134371,1.0,0.5,0.02326353743451989,,,LearningParams_Fit_alpha_Fix_beta-exp_
11,12,110.21161448089751,200133.0,0.9402043515703998,1.0,0.5,0.02326337228834311,,,LearningParams_Fit_alpha_Fix_beta-exp_
12,10,110.2116144809094,200133.0,0.3195799525527768,1.0,0.5,0.023263368555423432,,,LearningParams_Fit_alpha_Fix_beta-exp_
13,0,110.21161448093856,200133.0,0.10780055414956903,1.0,0.5,0.023263575397133158,,,LearningParams_Fit_alpha_Fix_beta-exp_
14,3,110.21161448094892,200133.0,0.6460451137795865,1.0,0.5,0.02326357824719716,,,LearningParams_Fit_alpha_Fix_beta-exp_
15,40,110.21161448095013,200133.0,0.5115378324257654,1.0,0.5,0.02326335686892395,,,LearningParams_Fit_alpha_Fix_beta-exp_
16,1,110.21161448095914,200133.0,0.8583179145597711,1.0,0.5,0.023263354427136455,,,LearningParams_Fit_alpha_Fix_beta-exp_
17,4,110.21161448101469,200133.0,0.13001759209749175,1.0,0.5,0.02326334052940665,,,LearningParams_Fit_alpha_Fix_beta-exp_
18,48,110.21161448103159,200133.0,0.6759714572517493,1.0,0.5,0.02326333655831174,,,LearningParams_Fit_alpha_Fix_beta-exp_
19,2,110.2116144810395,200133.0,0.4183480792695831,1.0,0.5,0.023263334736360167,,,LearningParams_Fit_alpha_Fix_beta-exp_
20,28,110.21161448104412,200133.0,0.4127019118618356,1.0,0.5,0.023263601727295077,,,LearningParams_Fit_alpha_Fix_beta-exp_
21,23,110.21161448105607,200133.0,0.3648556125947753,1.0,0.5,0.02326333103620169,,,LearningParams_Fit_alpha_Fix_beta-exp_
22,46,110.21161448110966,200133.0,0.16699361645506805,1.0,0.5,0.02326331971417497,,,LearningParams_Fit_alpha_Fix_beta-exp_
23,13,110.2116144811183,200133.0,0.3601239647074473,1.0,0.5,0.023263317941115063,,,LearningParams_Fit_alpha_Fix_beta-exp_
24,6,110.21161448115505,200133.0,0.396562447916136,1.0,0.5,0.02326331071492788,,,LearningParams_Fit_alpha_Fix_beta-exp_
25,33,110.21161448122335,200133.0,0.1969367750544289,1.0,0.5,0.02326363735597749,,,LearningParams_Fit_alpha_Fix_beta-exp_
26,9,110.21161448133113,200133.0,0.9586913971279244,1.0,0.5,0.023263655530589213,,,LearningParams_Fit_alpha_Fix_beta-exp_
