,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4444444444444444,3754866,200156,0.05,0.05,0.05581689434741181,1.0,0.10240610423451577,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5555555555555556,3754866,200156,0.05,0.05056330652182158,0.0613449800937805,1.0,0.1545382006999616,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,3494251,409850,0.05045636743375798,0.08132144581995526,4.364220731125057,1.0,0.04919667348634922,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6888888888888889,3494251,409850,0.05,0.20270738504356514,0.07210208869929884,1.0,3.6950939628117205,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4,3494251,409850,0.05004403948875971,0.05,2.8494190187391335,1.0,0.051764213702233115,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5111111111111111,3494251,409850,0.11257458624996916,0.05,15.0,1.0,0.006155600524711956,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4,9636552,100250,1.999761785676052,0.05,0.33294548430070897,1.0,0.002238912427842521,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5777777777777777,9636552,100250,2.0,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.26666666666666666,9636552,100250,2.0,0.2904423999135018,0.0009730561134757777,1.0,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5555555555555556,9636552,100250,1.2875736505218975,0.1523509962279217,0.13150995600730694,1.0,0.0158252443208343,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
